Latitude,Longitude,Project,Status,LocationID,API,geometry
40.115103,-103.629883,Hunt* HL - Huey Lease,_In_Progress,393868,,POINT (616758.0820413812 4441432.238377566)
40.118693,-103.643974,Hunt* HL - Huey Lease,_In_Progress,393879,,POINT (615551.1641640207 4441812.309865705)
40.123213,-103.668785,Hunt* HL - Huey Lease,_In_Progress,393893,,POINT (613429.3632557534 4442282.064635105)
40.260629,-104.139671,Sherrod & Apperson - Wiggins Area,_In_Progress,394231,087-06063,POINT (573157.9206875829 4457040.119665173)
40.315429,-104.09251,Sherrod & Apperson - Wiggins Area,_In_Progress,394331,087-06178,POINT (577105.9994534957 4463162.800551666)
40.519076,-104.116322,Dyer* J G - Plainsman Field,_In_Progress,394744,087-06647,POINT (574856.7002240045 4485747.231319331)
40.519246,-104.120752,Dyer* J G - Plainsman Field,_In_Progress,394748,087-06651,POINT (574481.2404142726 4485762.3504611645)
40.07625,-108.84439,Chatham Oil Federal Wells,_In_Progress,396867,103-05347,POINT (172166.8269795325 4443306.906191514)
40.123065,-108.939778,Chatham - Pan Am #3,_In_Progress,396983,103-05695,POINT (164260.96474405035 4448861.49883766)
40.07353,-108.814441,Unknown Operators - Rangely Field,_In_Progress,397158,103-12401,POINT (174708.43859337014 4442894.806578864)
40.110956,-108.835905,Unknown Operators - Rangely Field,_In_Progress,397258,103-06392,POINT (173056.98597979074 4447129.201209095)
40.093316,-108.864802,Unknown Operators - Rangely Field,_In_Progress,397326,103-12497,POINT (170508.15697809518 4445277.360565105)
40.083806,-108.829694,Gentry #6,_In_Progress,397327,103-07050,POINT (173456.52144919505 4444091.75489069)
40.107276,-108.825874,Unknown Operators - Rangely Field,_In_Progress,397405,103-07199,POINT (173894.56455238524 4446683.699505922)
40.07515,-108.84604,Unknown Operators - Rangely Field,_In_Progress,397497,103-12562,POINT (172020.7993537024 4443190.858137611)
40.129178,-108.307929,American Resources Bond Claim,_In_Progress,398070,103-08731,POINT (218142.18505660188 4447342.0912055345)
40.034411,-108.020869,Petrohunter Bond Claim,_In_Progress,398629,103-10032,POINT (242248.18542827255 4435949.513725493)
40.09772,-108.86721,Unknown Operators - Rangely Field,_In_Progress,398854,103-12448,POINT (170324.1007264285 4445775.297935452)
40.08113,-108.82164,Gentry #2,_In_Progress,398997,103-40243,POINT (174130.65074589005 4443765.0498041725)
40.479101,-107.079494,Allen Oil & Gas Bond Claim,_In_Progress,399198,107-05080,POINT (323735.62389159563 4483011.929112968)
40.480831,-107.079494,Allen Oil & Gas Bond Claim,_In_Progress,399201,107-05087,POINT (323740.15084561845 4483203.978287853)
40.480871,-107.081814,Allen Oil & Gas Bond Claim,_In_Progress,399203,107-05089,POINT (323543.5965198743 4483213.057021853)
40.482671,-107.079804,Allen Oil & Gas Bond Claim,_In_Progress,399205,107-05091,POINT (323718.6888124851 4483408.858214976)
40.482631,-107.082164,Allen Oil & Gas Bond Claim,_In_Progress,399206,107-05092,POINT (323518.5396781116 4483409.136825818)
39.792306,-103.562694,C Jolly #1,_In_Progress,400207,121-05601,POINT (623061.2691162754 4405693.620038937)
39.866026,-103.646842,Black Thunder Bond Claim,_In_Progress,400516,121-05935,POINT (615732.5197743864 4413763.679944611)
39.93812,-103.688326,Flessner #13,_In_Progress,400897,121-06363,POINT (612066.8417057946 4421712.74948353)
40.166854,-103.390336,Rediess et al #3,_In_Progress,401553,121-07102,POINT (637068.4905209187 4447518.737665699)
39.890269,-103.588954,Vondy #3,_In_Progress,402779,121-08717,POINT (620641.228518706 4416531.07759955)
39.825806,-103.571583,Jolly #1,_In_Progress,403467,121-09478,POINT (622240.8086038722 4409399.696101991)
39.818472,-103.576333,Jolly FLB #1,_In_Progress,403799,121-09890,POINT (621847.2546553859 4408579.191883535)
40.378396,-104.162643,Porter #3,_In_Progress,404883,,POINT (571080.8550659302 4470093.353879798)
40.532355,-104.320145,O'Toole #1,_In_Progress,404980,,POINT (557579.2636907477 4487068.15140971)
40.752405,-103.829955,Alice Nay #1-A,_In_Progress,405302,123-05662,POINT (598770.9153361949 4511930.654514624)
40.754406,-103.642819,BIC Petroleum Bond Claim,_In_Progress,405311,123-05671,POINT (614565.2279946781 4512380.258688035)
40.755166,-103.649159,Consolidated - State A #2,_In_Progress,405313,,POINT (614028.7288795292 4512456.367532691)
40.776083,-104.218167,McCormick Bond Claim,_In_Progress,405350,,POINT (565975.6788452218 4514194.631590157)
40.750105,-103.68575,P&M Petroleum Management Bond Claim,_In_Progress,406180,,POINT (610948.299506743 4511847.644059275)
40.346114,-104.966807,Barrett Resources Bond Claim,_In_Progress,407438,123-10765,POINT (502818.98744875984 4466174.167276559)
40.02043,-104.562972,LTJ Partnership #13-28,_In_Progress,407613,123-11243,POINT (537293.5222099691 4430116.216051751)
40.141093,-104.49406,Barrett Resources Bond Claim,_In_Progress,407844,123-11870,POINT (543097.9645786854 4443540.025586743)
40.397796,-102.235741,Brinkema #1,_In_Progress,410390,125-05172,POINT (734596.1463362373 4475579.359678084)
37.08959,-108.1536,Red Mesa Holdings Bond Claim,_In_Progress,412851,067-09774,POINT (219695.70316216478 4109465.721220249)
37.08044,-108.12993,Red Mesa Holdings Bond Claim,_In_Progress,412856,067-09773,POINT (221766.6787862241 4108380.5892804754)
37.10243,-108.1174,Red Mesa Holdings Bond Claim,_In_Progress,412925,067-09783,POINT (222960.98806960316 4110784.3815361676)
38.944861,-108.356561,Fram Bond Claim,_In_Progress,414679,,POINT (209088.79829247814 4316017.401197131)
38.944861,-108.356561,Fram Bond Claim,_In_Progress,414680,,POINT (209088.79829247814 4316017.401197131)
40.71645,-102.21459,Yates Bond Claim,_In_Progress,415177,095-06266,POINT (735272.2612434102 4511013.174271755)
40.69546,-102.146,Yates Bond Claim,_In_Progress,415191,095-06264,POINT (741142.2612748686 4508868.928550419)
40.69018,-102.19565,Yates Bond Claim,_In_Progress,415204,095-06267,POINT (736965.4080790499 4508147.529425941)
40.69447,-102.17086,Yates Bond Claim,_In_Progress,415253,095-06270,POINT (739045.054227304 4508691.025239524)
40.6804,-102.21489,Yates Bond Claim,_In_Progress,415457,095-06271,POINT (735373.8833707775 4507009.972597056)
40.66324,-102.18889,Yates Bond Claim,_In_Progress,416083,095-06273,POINT (737632.4175015121 4505174.821509478)
40.6997,-102.20146,Yates Bond Claim,_In_Progress,416342,095-06274,POINT (736440.7201764518 4509188.810063084)
40.71065,-102.25164,Yates Bond Claim,_In_Progress,416935,095-06275,POINT (732162.597749891 4510270.569236139)
40.67408,-105.0377,Prospect Energy Bond Claim,_In_Progress,416983,069-06399,POINT (496813.8056071385 4502578.558838589)
40.5403,-102.325112,Omimex Petroleum Bond Claim,_In_Progress,417190,095-06213,POINT (726530.8092517449 4491166.416649626)
40.54843,-102.33345,Omimex Petroleum Bond Claim,_In_Progress,417220,095-06192,POINT (725797.2753496446 4492047.593432426)
40.53514,-102.33855,Omimex Petroleum Bond Claim,_In_Progress,417233,095-06279,POINT (725409.9514674962 4490559.080986708)
40.68778,-102.18545,Yates Bond Claim,_In_Progress,417290,095-06280,POINT (737835.9454792803 4507908.65152836)
37.06708,-108.12431,Red Mesa Holdings Bond Claim,_In_Progress,417688,,POINT (222217.61283478577 4106881.43473196)
38.86956,-108.30571,Alanco Bond Claim,_In_Progress,417723,077-10096,POINT (213193.82647774013 4307497.058429936)
40.56416,-102.31686,Omimex Petroleum Bond Claim,_In_Progress,418084,095-06284,POINT (727149.0257533314 4493836.6081069065)
40.67909,-102.23413,Yates Bond Claim,_In_Progress,418347,095-06287,POINT (733752.2692985318 4506813.143312926)
40.54423,-102.34288,Omimex Petroleum Bond Claim,_In_Progress,418466,095-06289,POINT (725012.7422199752 4491557.175218355)
40.6946,-102.18412,Yates Bond Claim,_In_Progress,418919,095-06290,POINT (737924.0655057654 4508669.437574605)
40.97935,-107.319228,Entek GRB Bond Claim,_In_Progress,419408,081-07624,POINT (304880.9529696999 4539055.205122606)
40.474219,-104.960879,Ranchers Bond Claim,_In_Progress,419639,,POINT (503316.1418778348 4480393.786131202)
40.69747,-102.21922,Yates Bond Claim,_In_Progress,420105,095-06292,POINT (734947.8910806181 4508893.544044766)
40.45005,-106.43914,Dakota Exploration Bond Claim,_In_Progress,420406,057-06507,POINT (377963.66243667516 4478704.779823926)
40.69081,-102.21974,Yates Bond Claim,_In_Progress,420479,095-06295,POINT (734927.3640615896 4508152.736825707)
40.68777,-102.20967,Yates Bond Claim,_In_Progress,420481,095-06293,POINT (735789.0887953306 4507842.218780071)
40.69267,-102.20379,Yates Bond Claim,_In_Progress,420677,095-06294,POINT (736268.6982142486 4508402.0407946)
40.70562,-102.20588,Yates Bond Claim,_In_Progress,420799,095-06296,POINT (736046.323006069 4509834.17468453)
40.71363,-102.22361,Yates Bond Claim,_In_Progress,420857,095-06298,POINT (734520.1925668211 4510675.943947333)
40.70617,-102.18198,Yates Bond Claim,_In_Progress,420894,095-06299,POINT (738063.6714129944 4509959.787151432)
40.75169,-102.12991,Yates Bond Claim,_In_Progress,420896,115-06093,POINT (742297.7241318696 4515156.191821625)
40.992305,-107.339849,Entek GRB Bond Claim,_In_Progress,421159,081-07641,POINT (303184.4965890958 4540539.785285745)
40.74005,-102.12972,Yates Bond Claim,_In_Progress,421342,095-06303,POINT (742356.0584225596 4513864.380955764)
40.68893,-102.19749,Yates Bond Claim,_In_Progress,421358,095-06304,POINT (736814.3398584087 4508003.785507018)
40.74123,-102.14306,Yates Bond Claim,_In_Progress,421361,095-06306,POINT (741225.2700733506 4513958.614950954)
40.69568,-102.16831,Yates Bond Claim,_In_Progress,421365,095-06305,POINT (739256.2075562403 4508832.310940899)
40.74436,-102.12594,Yates Bond Claim,_In_Progress,421366,095-06302,POINT (742659.5887715677 4514353.352435794)
40.70598,-102.17723,Yates Bond Claim,_In_Progress,421437,095-06307,POINT (738465.6742199028 4509951.587040104)
40.69801,-102.20515,Yates Bond Claim,_In_Progress,421511,095-06308,POINT (736134.8980670416 4508991.2477976475)
40.69494,-102.20045,Yates Bond Claim,_In_Progress,423140,095-06309,POINT (736542.9134858886 4508663.058155515)
40.6709,-102.1946,Yates Bond Claim,_In_Progress,423162,095-06310,POINT (737122.5161263613 4506009.830110512)
40.69761,-102.18366,Yates Bond Claim,_In_Progress,423417,095-06311,POINT (737952.217783219 4509004.866320157)
40.69394,-102.19362,Yates Bond Claim,_In_Progress,423419,095-06313,POINT (737123.6202960517 4508570.459402799)
40.69752,-102.19096,Yates Bond Claim,_In_Progress,423431,095-06312,POINT (737335.6865634094 4508975.1125375265)
40.69431,-102.19136,Yates Bond Claim,_In_Progress,423517,095-06314,POINT (737313.2869375362 4508617.6447791075)
40.69267,-102.21471,Yates Bond Claim,_In_Progress,423623,095-06315,POINT (735345.8911056984 4508372.711358907)
40.479953,-106.441165,Dakota Exploration Bond Claim,_In_Progress,423727,057-06510,POINT (377846.13724556816 4482026.956525913)
40.69966,-102.19569,Yates Bond Claim,_In_Progress,423760,095-06316,POINT (736928.411764967 4509199.92641657)
40.66549,-102.19508,Yates Bond Claim,_In_Progress,424059,095-06317,POINT (737101.1173476921 4505407.8980883965)
40.472404,-107.57795,Santa Fe Resources Bond Claim,_In_Progress,424085,081-07664,POINT (281459.1200091897 4483383.95728084)
40.70168,-102.21718,Yates Bond Claim,_In_Progress,424280,095-06320,POINT (735105.4556330545 4509366.414600043)
40.72047,-102.14863,Yates Bond Claim,_In_Progress,424283,095-06319,POINT (740829.8172592117 4511638.432758459)
40.72222,-102.12163,Yates Bond Claim,_In_Progress,424293,095-06321,POINT (743104.1807127448 4511907.185530367)
40.72502,-102.12146,Yates Bond Claim,_In_Progress,424296,095-06322,POINT (743108.3424709991 4512218.527189353)
39.96791,-104.66436,Petroshare Bond Claim,_In_Progress,424348,,POINT (528663.565392835 4424249.482525816)
37.547802,-105.091698,Tompkins & Sons Pad,_In_Progress,424448,055-05014,POINT (491899.97581472277 4155648.59349785)
40.74528,-102.11914,Yates Bond Claim,_In_Progress,424520,095-06323,POINT (743230.4364849249 4514474.333455446)
40.61664,-102.19876,Yates Bond Claim,_In_Progress,424582,095-06325,POINT (736962.8484771565 4499974.503510885)
37.05938,-108.14433,Red Mesa Holdings Bond Claim,_In_Progress,424598,067-09864,POINT (220408.85092211893 4106085.6513010124)
40.75242,-102.12151,Yates Bond Claim,_In_Progress,424619,115-06094,POINT (743004.2946296404 4515260.485593606)
40.62054,-102.20355,Yates Bond Claim,_In_Progress,424631,095-06326,POINT (736543.8336039443 4500394.593893747)
40.6104,-102.1973,Yates Bond Claim,_In_Progress,424667,095-06330,POINT (737108.4455745008 4499285.658577025)
40.61404,-102.20552,Yates Bond Claim,_In_Progress,424683,095-06328,POINT (736400.108015852 4499667.649966232)
40.61407,-102.19929,Yates Bond Claim,_In_Progress,424686,095-06329,POINT (736927.0958078302 4499687.7475222)
40.61607,-102.20535,Yates Bond Claim,_In_Progress,424778,095-06331,POINT (736407.3291939943 4499893.482496694)
40.61013,-102.20241,Yates Bond Claim,_In_Progress,424872,095-06333,POINT (736677.0399557679 4499241.917632416)
40.63375,-102.17743,Yates Bond Claim,_In_Progress,424880,095-06336,POINT (738706.4418643848 4501931.807290085)
40.63155,-102.1767,Yates Bond Claim,_In_Progress,424881,095-06334,POINT (738776.030172735 4501689.53919025)
40.63453,-102.18415,Yates Bond Claim,_In_Progress,424890,095-06335,POINT (738135.2833206073 4502000.177659426)
40.632,-102.1741,Yates Bond Claim,_In_Progress,424908,095-06337,POINT (738994.342394145 4501746.565354247)
40.63025,-102.16726,Yates Bond Claim,_In_Progress,424925,095-06338,POINT (739579.1530972141 4501570.89430019)
40.63553,-102.17021,Yates Bond Claim,_In_Progress,424927,095-06340,POINT (739310.756203647 4502149.06091922)
40.65593,-102.15199,Yates Bond Claim,_In_Progress,424931,095-06341,POINT (740778.39229095 4504463.710181059)
40.65346,-102.15185,Yates Bond Claim,_In_Progress,424937,095-06342,POINT (740799.118225184 4504189.865137796)
40.70592,-102.13469,Yates Bond Claim,_In_Progress,424963,095-06343,POINT (742060.0904292469 4510061.375768741)
40.73038,-102.12598,Yates Bond Claim,_In_Progress,425047,095-06344,POINT (742707.0628270414 4512801.107341063)
40.63718,-102.16897,Yates Bond Claim,_In_Progress,425125,095-06345,POINT (739409.7344133443 4502335.6261375565)
40.70736,-102.25188,Yates Bond Claim,_In_Progress,425139,095-06346,POINT (732153.7572267256 4509904.66827345)
40.65295,-102.14236,Yates Bond Claim,_In_Progress,425156,095-06350,POINT (741603.4006363747 4504159.294918249)
40.63128,-102.21843,Yates Bond Claim,_In_Progress,425158,095-06348,POINT (735247.3025351833 4501547.049312762)
40.71157,-102.18497,Yates Bond Claim,_In_Progress,425160,095-06347,POINT (737791.8212078189 4510551.211643712)
40.62554,-102.18452,Yates Bond Claim,_In_Progress,425207,095-06354,POINT (738135.9519006491 4501001.079100704)
40.65362,-102.1396,Yates Bond Claim,_In_Progress,425238,095-06351,POINT (741834.3571496037 4504241.273991831)
40.70392,-102.18889,Yates Bond Claim,_In_Progress,425242,095-06352,POINT (737487.849862937 4509691.263987676)
40.65485,-102.18346,Yates Bond Claim,_In_Progress,425272,095-06356,POINT (738121.3485529816 4504258.038027332)
40.64163,-102.17344,Yates Bond Claim,_In_Progress,425291,095-06355,POINT (739015.7889645185 4502817.513422467)
40.62644,-102.1876,Yates Bond Claim,_In_Progress,425398,095-06358,POINT (737872.2143190078 4501092.661363453)
40.62307,-102.18152,Yates Bond Claim,_In_Progress,425405,095-06357,POINT (738398.5163930415 4500734.983042456)
40.62827,-102.17924,Yates Bond Claim,_In_Progress,425412,095-06359,POINT (738572.8707795475 4501318.487292523)
40.65628,-102.13918,Yates Bond Claim,_In_Progress,425425,095-06361,POINT (741860.2559064105 4504537.753851171)
40.62786,-102.20392,Yates Bond Claim,_In_Progress,425436,095-06363,POINT (736486.6896452304 4501206.283766018)
40.71527,-102.12831,Yates Bond Claim,_In_Progress,425447,095-06208,POINT (742565.1738845585 4511117.07417282)
40.72189,-102.15686,Yates Bond Claim,_In_Progress,425589,095-06367,POINT (740129.5086605011 4511773.531509473)
40.62375,-102.18734,Yates Bond Claim,_In_Progress,425648,095-06369,POINT (737903.7612850713 4500794.713495483)
40.62487,-105.115,Hobart & Poudre River Oil #1,_In_Progress,425683,069-40018,POINT (490273.6963225483 4497121.787204221)
40.62012,-102.17892,Yates Bond Claim,_In_Progress,426063,095-06371,POINT (738628.9698645856 4500414.5188549785)
40.61908,-102.2104,Yates Bond Claim,_In_Progress,426210,095-06374,POINT (735969.4828663392 4500214.095204665)
40.6234,-102.20943,Yates Bond Claim,_In_Progress,426219,095-06375,POINT (736036.3236877103 4500696.315800742)
40.61697,-102.18275,Yates Bond Claim,_In_Progress,426223,095-06373,POINT (738316.162337781 4500054.409343607)
40.76164,-102.45277,Yates Bond Claim,_In_Progress,426265,115-06095,POINT (715006.4159438729 4515418.990692136)
38.275914,-105.111793,Florence-Canon City Field 2011 to 2012,_In_Progress,426281,043-40088,POINT (490221.76009739 4236434.881297235)
38.374372,-105.13114,Florence-Canon City Field - HW-2019S69W Wells,_In_Progress,426288,043-40093,POINT (488545.0342957725 4247361.836388595)
38.384625,-105.142177,Florence-Canon City Field - HW-2019S69W Wells,_In_Progress,426289,043-40090,POINT (487582.71419535147 4248500.930074708)
38.436374,-105.19249,Javernick #1 DM Bond Claim,_In_Progress,426290,043-40080,POINT (483200.51924354123 4254250.967881171)
40.75308,-102.46069,Yates Bond Claim,_In_Progress,426322,115-06096,POINT (714365.3552218304 4514449.260853327)
40.60651,-102.21575,Yates Bond Claim,_In_Progress,426329,095-06377,POINT (735561.0560903604 4498804.201861214)
40.71792,-102.13357,Yates Bond Claim,_In_Progress,426333,095-06378,POINT (742111.2080000773 4511396.763747935)
40.60511,-102.22056,Yates Bond Claim,_In_Progress,426335,095-06379,POINT (735158.9687385857 4498635.899308031)
40.62068,-102.18852,Yates Bond Claim,_In_Progress,426375,095-06380,POINT (737814.8386425793 4500450.681223831)
40.60956,-102.1886,Yates Bond Claim,_In_Progress,426436,095-06381,POINT (737847.5376072172 4499215.8928582305)
40.78021,-102.4556,Yates Bond Claim,_In_Progress,426557,115-06097,POINT (714707.6898496645 4517473.722092563)
40.76816,-102.44987,Yates Bond Claim,_In_Progress,426561,115-06098,POINT (715230.1723115919 4516149.96458615)
39.65775,-104.28712,Behrens Bond Claim,_In_Progress,426608,005-07176,POINT (561154.2278356911 4390014.746600769)
40.64854,-102.17052,Yates Bond Claim,_In_Progress,426710,095-06385,POINT (739238.0388824979 4503592.630311177)
40.63361,-102.21677,Yates Bond Claim,_In_Progress,426803,095-06386,POINT (735379.5221600613 4501810.175433248)
40.69697,-102.25717,Yates Bond Claim,_In_Progress,426959,095-06391,POINT (731742.8596046141 4508737.161383596)
40.70221,-102.25306,Yates Bond Claim,_In_Progress,426961,095-06393,POINT (732071.9536014701 4509329.779136075)
40.68796,-102.12707,Yates Bond Claim,_In_Progress,426964,095-06389,POINT (742769.1559998383 4508088.414754208)
40.69617,-102.25042,Yates Bond Claim,_In_Progress,426966,095-06392,POINT (732316.0174939316 4508666.18293956)
40.69889,-102.24422,Yates Bond Claim,_In_Progress,426968,095-06390,POINT (732830.4472126528 4508984.5906666545)
40.68715,-102.14311,Yates Bond Claim,_In_Progress,426969,095-06394,POINT (741416.4944066264 4507954.258007745)
40.71916,-102.11668,Yates Bond Claim,_In_Progress,426971,095-06395,POINT (743533.4685724019 4511581.175440984)
40.68856,-102.13552,Yates Bond Claim,_In_Progress,426974,095-06388,POINT (742052.8483634564 4508131.699393442)
40.71664,-102.1223,Yates Bond Claim,_In_Progress,426976,095-06387,POINT (743067.9016891206 4511285.809010689)
40.7093,-102.13742,Yates Bond Claim,_In_Progress,426987,095-06401,POINT (741817.1941485148 4510429.113851664)
40.70299,-102.12931,Yates Bond Claim,_In_Progress,426989,095-06398,POINT (742525.2859655509 4509750.924712459)
40.69753,-102.1375,Yates Bond Claim,_In_Progress,426991,095-06400,POINT (741853.0467089326 4509122.13279182)
40.69966,-102.13186,Yates Bond Claim,_In_Progress,426992,095-06396,POINT (742321.9054640027 4509374.169572308)
40.71323,-102.14914,Yates Bond Claim,_In_Progress,426994,095-06399,POINT (740812.848393468 4510833.214119255)
40.69495,-102.13347,Yates Bond Claim,_In_Progress,427002,095-06397,POINT (742202.9372130169 4508846.800124617)
40.75087,-102.14509,Yates Bond Claim,_In_Progress,427091,115-06103,POINT (741019.0084449193 4515023.316606654)
40.62285,-102.21883,Yates Bond Claim,_In_Progress,427127,095-06406,POINT (735243.0734261046 4500610.060132473)
40.61629,-102.21799,Yates Bond Claim,_In_Progress,427132,095-06405,POINT (735337.1735349208 4499884.001701808)
40.70422,-102.24522,Yates Bond Claim,_In_Progress,427200,095-06407,POINT (732727.3811698861 4509573.692189287)
40.69883,-102.25661,Yates Bond Claim,_In_Progress,427201,095-06408,POINT (731783.7273367947 4508945.142380198)
40.62268,-102.22144,Yates Bond Claim,_In_Progress,427216,095-06409,POINT (735022.878390998 4500584.206286763)
40.61848,-102.22043,Yates Bond Claim,_In_Progress,427285,095-06410,POINT (735123.058022142 4500120.613028851)
40.67277,-102.14582,Yates Bond Claim,_In_Progress,427339,095-06412,POINT (741239.3459052054 4506350.281829822)
40.68926,-102.1555,Yates Bond Claim,_In_Progress,427344,095-06415,POINT (740361.7800413611 4508154.5262170825)
40.6767,-102.14978,Yates Bond Claim,_In_Progress,427345,095-06413,POINT (740890.4405886123 4506775.737066358)
40.68454,-102.14062,Yates Bond Claim,_In_Progress,427352,095-06411,POINT (741636.3693510789 4507671.333706624)
40.69971,-102.23608,Yates Bond Claim,_In_Progress,427361,095-06420,POINT (733515.3943770838 4509097.250668318)
40.70111,-102.20366,Yates Bond Claim,_In_Progress,427362,095-06418,POINT (736249.8399323219 4509339.430199711)
40.69877,-102.2088,Yates Bond Claim,_In_Progress,427365,095-06419,POINT (735823.792724961 4509065.814105983)
40.75188,-102.13566,Yates Bond Claim,_In_Progress,427400,115-06104,POINT (741811.5502360999 4515161.41409958)
40.61938,-102.21271,Yates Bond Claim,_In_Progress,427411,095-06425,POINT (735773.0028399136 4500241.205186977)
40.68224,-102.14378,Yates Bond Claim,_In_Progress,427412,095-06423,POINT (741377.600141654 4507407.28656823)
40.61542,-102.21087,Yates Bond Claim,_In_Progress,427414,095-06422,POINT (735942.6086233172 4499806.492115172)
40.62504,-102.19637,Yates Bond Claim,_In_Progress,427474,095-06426,POINT (737135.3145529433 4500913.53709175)
40.7559,-102.12226,Yates Bond Claim,_In_Progress,427489,115-06105,POINT (742928.2919906864 4515644.776622086)
40.69018,-102.1462,Yates Bond Claim,_In_Progress,427548,095-06427,POINT (741144.4136823934 4508282.170296037)
40.69066,-102.16279,Yates Bond Claim,_In_Progress,427551,095-06429,POINT (739740.6725208153 4508290.028303819)
40.63457,-102.18576,Yates Bond Claim,_In_Progress,427564,095-06431,POINT (737998.9673111442 4502000.258002256)
40.6327,-102.19318,Yates Bond Claim,_In_Progress,427566,095-06433,POINT (737378.0128886665 4501772.580965801)
40.6245,-102.21235,Yates Bond Claim,_In_Progress,428008,095-06435,POINT (735785.437986464 4500810.605341683)
40.6318,-102.19678,Yates Bond Claim,_In_Progress,428024,095-06438,POINT (737076.7029147617 4501662.944982247)
40.68812,-102.13003,Yates Bond Claim,_In_Progress,428181,095-06444,POINT (742518.4169302476 4508097.9984266525)
40.69229,-102.13448,Yates Bond Claim,_In_Progress,428185,095-06443,POINT (742127.2264517661 4508548.688645502)
40.68787,-102.25923,Yates Bond Claim,_In_Progress,428228,095-06449,POINT (731600.3235711341 4507721.41823815)
40.68799,-102.24239,Yates Bond Claim,_In_Progress,428233,095-06447,POINT (733023.0835586635 4507779.294653121)
40.69119,-102.24719,Yates Bond Claim,_In_Progress,428234,095-06448,POINT (732606.2902898665 4508121.840745001)
40.69274,-102.24221,Yates Bond Claim,_In_Progress,428236,095-06445,POINT (733021.733729646 4508307.1316109635)
40.70568,-102.16746,Yates Bond Claim,_In_Progress,428316,095-06450,POINT (739292.2131840892 4509944.870038339)
40.62584,-102.19052,Yates Bond Claim,_In_Progress,428328,095-06452,POINT (737627.3394092751 4501018.150962925)
40.73041,-102.13413,Yates Bond Claim,_In_Progress,428343,095-06456,POINT (742018.6114174285 4512781.921528358)
39.798415,-104.529339,Behrens Bond Claim,_In_Progress,428424,001-09744,POINT (540293.4541368869 4405489.579534197)
39.310017,-108.216583,Buckeye #2,_In_Progress,428667,077-40015,POINT (222660.94299834728 4356115.151492402)
39.348793,-108.230157,Curtis - Mann #1,_In_Progress,428668,077-40016,POINT (221644.29435981932 4360461.532747286)
39.325417,-108.239497,Lloyd and Lowell #1,_In_Progress,428669,077-40017,POINT (220746.154625458 4357895.349337007)
39.329992,-108.208458,Buckeye #1,_In_Progress,428670,077-40014,POINT (223440.40540237667 4358307.696085135)
39.8007,-104.52756,Behrens Bond Claim,_In_Progress,429664,,POINT (540444.417008675 4405743.9873099895)
40.47601,-107.61077,Santa Fe Resources Bond Claim,_In_Progress,430051,081-07747,POINT (278688.41057505494 4483866.124139612)
38.73687,-102.77848,High Plains Bond Claim,_In_Progress,430382,017-07727,POINT (693086.3687227917 4289920.400932412)
38.93392,-103.38875,Pine Ridge Bond Claim,_In_Progress,430683,,POINT (639654.5568371776 4310677.845223083)
38.938436,-103.401865,Pine Ridge Bond Claim,_In_Progress,433053,,POINT (638508.9680450798 4311159.013118576)
40.53345,-102.33151,Omimex Petroleum Bond Claim,_In_Progress,439184,095-06467,POINT (726011.9509113273 4490389.497418654)
37.043979,-106.84062,Underwood Ditch Wells,_In_Progress,440386,007-40033,POINT (336315.44911789056 4101335.321575114)
37.04338,-106.83963,Underwood Ditch Wells,_In_Progress,440389,007-40034,POINT (336402.2113095118 4101267.1584681645)
37.040227,-106.841894,Underwood Ditch Wells,_In_Progress,440400,007-40036,POINT (336194.0783992612 4100921.2318583406)
37.04012,-106.84188,Underwood Ditch Wells,_In_Progress,440411,007-40037,POINT (336195.0936179983 4100909.3361010365)
40.081667,-108.820139,Unknown Operators - Rangely Field,_In_Progress,441404,103-12263,POINT (174261.2364330432 4443819.16998035)
37.080397,-108.152997,Cherokee - Red Mesa Field,_In_Progress,446219,,POINT (219715.42546464957 4108443.691370411)
37.073606,-108.153489,Cherokee - Red Mesa Field,_In_Progress,446268,067-05283,POINT (219646.6431781723 4107691.4729102245)
39.997154,-104.949519,Petroshare Bond Claim,_In_Progress,446714,,POINT (504309.22197167843 4427442.560697704)
40.134034,-104.909548,Texas Tea Bond Claim,_In_Progress,447957,,POINT (507705.8388460651 4442637.774878301)
40.470865,-103.420495,Red Mountain Bond Claim,_In_Progress,450396,,POINT (633898.1393913697 4481218.84673744)
40.687777,-103.356648,Benchmark Energy Bond Claim,_In_Progress,450399,,POINT (638861.442142774 4505396.7510346705)
40.684762,-103.354982,Benchmark Energy Bond Claim,_In_Progress,450416,,POINT (639008.4894919111 4505064.689216395)
40.690438,-103.330126,Benchmark Energy Bond Claim,_In_Progress,450424,,POINT (641097.0032185517 4505734.407653179)
40.695092,-103.341405,Benchmark Energy Bond Claim,_In_Progress,450426,,POINT (640134.1828544814 4506232.997333979)
40.093639,-108.789083,Unknown Operators - Rangely Field,_In_Progress,450648,103-12288,POINT (176966.70478259405 4445035.047316209)
40.097861,-108.788194,Unknown Operators - Rangely Field,_In_Progress,450649,103-12287,POINT (177062.50604820298 4445500.598481444)
39.333839,-108.214332,DB Orphan #8,_In_Progress,450650,077-10381,POINT (222949.1800247862 4358752.768410106)
39.60925,-104.3238,Behrens Bond Claim,_In_Progress,450837,,POINT (558048.1393101168 4384607.647098302)
